0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
24;Critico-outros creditos;reforma;2223;100<=X<500;>=7;4;masculino solteiro;nao;4.0;52;banco;proria;2;qualificado;1;0;0;1
12;Critico-outros creditos;veiculo novo;1480;500<=X<1000;Desempregado;2;masculino solteiro;nao;4.0;66;banco;de graca;3;desempregado;1;0;0;1
24;existentes/pagos;veiculo novo;1371;"Desconhecido
";1<=X<4;4;feminino div/dep/cas;nao;4.0;25;nenhum;alugada;1;qualificado;1;0;0;0
36;Critico-outros creditos;veiculo novo;3535;"<100
";4<=X<7;4;masculino solteiro;nao;4.0;37;nenhum;proria;2;qualificado;1;1;0;1
18;existentes/pagos;reforma;3509;"<100
";4<=X<7;4;feminino div/dep/cas;sim;1.0;25;nenhum;proria;1;qualificado;1;0;0;1
36;Critico-outros creditos;veiculo usado;5711;>=1000;>=7;4;masculino solteiro;nao;2.0;38;nenhum;proria;2;altamente qualificado/empresario;1;1;0;1
18;existentes/pagos;reforma casa;3872;"<100
";Desempregado;2;feminino div/dep/cas;nao;4.0;67;nenhum;proria;1;qualificado;1;1;0;1
39;Critico-outros creditos;reforma;4933;"<100
";4<=X<7;2;masculino solteiro;sim;2.0;25;nenhum;proria;2;qualificado;1;0;0;0
24;Critico-outros creditos;veiculo novo;1940;>=1000;>=7;4;masculino solteiro;nao;4.0;60;nenhum;proria;1;qualificado;1;1;0;1
12;sem creditos/todos pagos;qualificacao;1410;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;31;nenhum;proria;1;nao qualificado;1;1;0;1
12;existentes/pagos;veiculo novo;836;100<=X<500;<1;4;feminino div/dep/cas;nao;2.0;23;banco;proria;1;nao qualificado;1;0;0;0
20;existentes/pagos;veiculo usado;6468;"Desconhecido
";Desempregado;1;maculino div/dep;nao;4.0;60;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
18;existentes/pagos;abrir negocio;1941;>=1000;1<=X<4;4;masculino solteiro;nao;2.0;35;nenhum;proria;1;nao qualificado;1;1;0;1
22;existentes/pagos;reforma;2675;500<=X<1000;>=7;3;masculino solteiro;nao;4.0;40;nenhum;proria;1;qualificado;1;0;0;1
48;Critico-outros creditos;veiculo usado;2751;"Desconhecido
";>=7;4;masculino solteiro;nao;3.0;38;nenhum;proria;2;qualificado;2;1;0;1
48;Atrasos anteriores;educacao;6224;"<100
";>=7;4;masculino solteiro;nao;4.0;50;nenhum;de graca;1;qualificado;1;0;0;0
40;Critico-outros creditos;educacao;5998;"<100
";1<=X<4;4;masculino solteiro;nao;3.0;27;banco;proria;1;qualificado;1;1;0;0
21;existentes/pagos;abrir negocio;1188;"<100
";>=7;2;feminino div/dep/cas;nao;4.0;39;nenhum;proria;1;qualificado;2;0;0;0
24;existentes/pagos;veiculo usado;6313;"Desconhecido
";>=7;3;masculino solteiro;nao;4.0;41;nenhum;proria;1;altamente qualificado/empresario;2;1;0;1
6;Critico-outros creditos;moveis;1221;"Desconhecido
";1<=X<4;1;masculino cas/viu;nao;2.0;27;nenhum;proria;2;qualificado;1;0;0;1
24;existentes/pagos;moveis;2892;"<100
";>=7;3;maculino div/dep;nao;4.0;51;nenhum;de graca;1;qualificado;1;0;0;1
24;existentes/pagos;moveis;3062;500<=X<1000;>=7;4;masculino solteiro;nao;3.0;32;nenhum;alugada;1;qualificado;1;1;0;1
9;existentes/pagos;moveis;2301;100<=X<500;<1;2;feminino div/dep/cas;nao;4.0;22;nenhum;alugada;1;qualificado;1;0;0;1
18;existentes/pagos;veiculo usado;7511;"Desconhecido
";>=7;1;masculino solteiro;nao;4.0;51;nenhum;de graca;1;qualificado;2;1;0;0
12;Critico-outros creditos;moveis;1258;"<100
";<1;2;feminino div/dep/cas;nao;4.0;22;nenhum;alugada;2;nao qualificado;1;0;0;1
9;existentes/pagos;veiculo novo;1549;"Desconhecido
";<1;4;masculino solteiro;nao;2.0;35;nenhum;proria;1;desempregado;1;0;0;1
24;Critico-outros creditos;educacao;1597;"<100
";>=7;4;masculino solteiro;nao;4.0;54;nenhum;de graca;2;qualificado;2;0;0;1
18;Critico-outros creditos;reforma;1795;"<100
";>=7;3;feminino div/dep/cas;sim;4.0;48;banco;alugada;2;nao qualificado;1;1;0;1
20;Critico-outros creditos;moveis;4272;"<100
";>=7;1;feminino div/dep/cas;nao;4.0;24;nenhum;proria;2;qualificado;1;0;0;1
12;Critico-outros creditos;reforma;976;"Desconhecido
";>=7;4;masculino solteiro;nao;4.0;35;nenhum;proria;2;qualificado;1;0;0;1
12;existentes/pagos;veiculo novo;7472;"Desconhecido
";Desempregado;1;feminino div/dep/cas;nao;2.0;24;nenhum;alugada;1;desempregado;1;0;0;1
36;existentes/pagos;veiculo novo;9271;"<100
";4<=X<7;2;masculino solteiro;nao;1.0;24;nenhum;proria;1;qualificado;1;1;0;0
6;existentes/pagos;reforma;590;"<100
";<1;3;masculino cas/viu;nao;3.0;26;nenhum;proria;1;nao qualificado;1;0;1;1
12;Critico-outros creditos;reforma;930;"Desconhecido
";>=7;4;masculino solteiro;nao;4.0;65;nenhum;proria;4;qualificado;1;0;0;1
42;todos pagos;veiculo usado;9283;"<100
";Desempregado;1;masculino solteiro;nao;2.0;55;banco;de graca;1;altamente qualificado/empresario;1;1;0;1
15;sem creditos/todos pagos;veiculo novo;1778;"<100
";<1;2;feminino div/dep/cas;nao;1.0;26;nenhum;alugada;2;desempregado;1;0;0;0
8;existentes/pagos;abrir negocio;907;"<100
";<1;3;masculino cas/viu;nao;2.0;26;nenhum;proria;1;qualificado;1;1;0;1
6;existentes/pagos;reforma;484;"<100
";4<=X<7;3;masculino cas/viu;sim;3.0;28;banco;proria;1;nao qualificado;1;0;0;1
36;Critico-outros creditos;veiculo usado;9629;"<100
";4<=X<7;4;masculino solteiro;nao;4.0;24;nenhum;proria;2;qualificado;1;1;0;0
48;existentes/pagos;quitar divida;3051;"<100
";1<=X<4;3;masculino solteiro;nao;4.0;54;nenhum;proria;1;qualificado;1;0;0;0
48;existentes/pagos;veiculo novo;3931;"<100
";4<=X<7;4;masculino solteiro;nao;4.0;46;nenhum;de graca;1;qualificado;2;0;0;0
36;Atrasos anteriores;veiculo novo;7432;"<100
";1<=X<4;2;feminino div/dep/cas;nao;2.0;54;nenhum;alugada;1;qualificado;1;0;0;1
6;existentes/pagos;quitar divida;1338;500<=X<1000;1<=X<4;1;maculino div/dep;nao;4.0;62;nenhum;proria;1;qualificado;1;0;0;1
6;Critico-outros creditos;reforma;1554;"<100
";4<=X<7;1;feminino div/dep/cas;nao;2.0;24;nenhum;alugada;2;qualificado;1;1;0;1
36;existentes/pagos;outros;15857;"<100
";Desempregado;2;maculino div/dep;co requerente;3.0;43;nenhum;proria;1;altamente qualificado/empresario;1;0;0;1
18;existentes/pagos;reforma;1345;"<100
";1<=X<4;4;masculino cas/viu;nao;3.0;26;banco;proria;1;qualificado;1;0;0;0
12;existentes/pagos;veiculo novo;1101;"<100
";1<=X<4;3;masculino cas/viu;nao;2.0;27;nenhum;proria;2;qualificado;1;1;0;1
12;existentes/pagos;reforma;3016;"<100
";1<=X<4;3;masculino cas/viu;nao;1.0;24;nenhum;proria;1;qualificado;1;0;0;1
36;existentes/pagos;moveis;2712;"<100
";>=7;2;masculino solteiro;nao;2.0;41;banco;proria;1;qualificado;2;0;0;0
8;Critico-outros creditos;veiculo novo;731;"<100
";>=7;4;masculino solteiro;nao;4.0;47;nenhum;proria;2;nao qualificado;1;0;0;1
18;Critico-outros creditos;moveis;3780;"<100
";<1;3;maculino div/dep;nao;2.0;35;nenhum;proria;2;altamente qualificado/empresario;1;1;0;1
21;Critico-outros creditos;veiculo novo;1602;"<100
";>=7;4;masculino cas/viu;nao;3.0;30;nenhum;proria;2;qualificado;1;1;0;1
18;Critico-outros creditos;veiculo novo;3966;"<100
";>=7;1;feminino div/dep/cas;nao;4.0;33;banco;alugada;3;qualificado;1;1;0;0
18;sem creditos/todos pagos;abrir negocio;4165;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;36;loja;proria;2;qualificado;2;0;0;0
36;existentes/pagos;veiculo usado;8335;"Desconhecido
";>=7;3;masculino solteiro;nao;4.0;47;nenhum;de graca;1;qualificado;1;0;0;0
48;Atrasos anteriores;abrir negocio;6681;"Desconhecido
";1<=X<4;4;masculino solteiro;nao;4.0;38;nenhum;de graca;1;qualificado;2;1;0;1
24;Atrasos anteriores;abrir negocio;2375;500<=X<1000;1<=X<4;4;masculino solteiro;nao;2.0;44;nenhum;proria;2;qualificado;2;1;0;1
18;existentes/pagos;veiculo novo;1216;"<100
";<1;4;feminino div/dep/cas;nao;3.0;23;nenhum;alugada;1;qualificado;1;1;0;0
45;sem creditos/todos pagos;abrir negocio;11816;"<100
";>=7;2;masculino solteiro;nao;4.0;29;nenhum;alugada;2;qualificado;1;0;0;0
15;existentes/pagos;reforma;2327;"<100
";<1;2;feminino div/dep/cas;nao;3.0;25;nenhum;proria;1;nao qualificado;1;0;0;0
12;sem creditos/todos pagos;veiculo novo;1082;"<100
";1<=X<4;4;masculino solteiro;nao;4.0;48;banco;proria;2;qualificado;1;0;0;0
12;existentes/pagos;reforma;886;"Desconhecido
";1<=X<4;4;feminino div/dep/cas;nao;2.0;21;nenhum;proria;1;qualificado;1;0;0;1
4;existentes/pagos;moveis;601;"<100
";<1;1;feminino div/dep/cas;nao;3.0;23;nenhum;alugada;1;nao qualificado;2;0;0;1
24;Critico-outros creditos;veiculo usado;2957;"<100
";>=7;4;masculino solteiro;nao;4.0;63;nenhum;proria;2;qualificado;1;1;0;1
24;Critico-outros creditos;reforma;2611;"<100
";>=7;4;masculino cas/viu;co requerente;3.0;46;nenhum;proria;2;qualificado;1;0;0;1
36;existentes/pagos;moveis;5179;"<100
";4<=X<7;4;masculino solteiro;nao;2.0;29;nenhum;proria;1;qualificado;1;0;0;0
21;Atrasos anteriores;veiculo usado;2993;"<100
";1<=X<4;3;masculino solteiro;nao;2.0;28;loja;proria;2;nao qualificado;1;0;0;1
18;existentes/pagos;reforma casa;1943;"<100
";<1;4;feminino div/dep/cas;nao;4.0;23;nenhum;proria;1;qualificado;1;0;0;0
18;existentes/pagos;moveis;3422;"<100
";>=7;4;masculino solteiro;nao;4.0;47;banco;proria;3;qualificado;2;1;0;1
21;existentes/pagos;moveis;3976;"Desconhecido
";4<=X<7;2;masculino solteiro;nao;3.0;35;nenhum;proria;1;qualificado;1;1;0;1
18;existentes/pagos;veiculo novo;6761;"Desconhecido
";1<=X<4;2;masculino solteiro;nao;4.0;68;nenhum;alugada;2;qualificado;1;0;0;0
24;existentes/pagos;veiculo novo;1249;"<100
";<1;4;masculino cas/viu;nao;2.0;28;nenhum;proria;1;qualificado;1;0;0;1
9;existentes/pagos;reforma;1364;"<100
";4<=X<7;3;masculino solteiro;nao;4.0;59;nenhum;proria;1;qualificado;1;0;0;1
12;existentes/pagos;reforma;709;"<100
";>=7;4;masculino solteiro;nao;4.0;57;loja;proria;1;nao qualificado;1;0;0;0
20;Critico-outros creditos;veiculo novo;2235;"<100
";1<=X<4;4;masculino cas/viu;sim;2.0;33;banco;alugada;2;qualificado;1;0;1;0
24;Critico-outros creditos;veiculo usado;4042;"Desconhecido
";4<=X<7;3;masculino solteiro;nao;4.0;43;nenhum;proria;2;qualificado;1;1;0;1
15;Critico-outros creditos;reforma;1471;"<100
";1<=X<4;4;masculino solteiro;nao;4.0;35;nenhum;de graca;2;qualificado;1;1;0;1
18;todos pagos;veiculo novo;1442;"<100
";4<=X<7;4;masculino solteiro;nao;4.0;32;nenhum;de graca;2;nao qualificado;2;0;0;0
36;Atrasos anteriores;veiculo novo;10875;"<100
";>=7;2;masculino solteiro;nao;2.0;45;nenhum;proria;2;qualificado;2;1;0;1
24;existentes/pagos;veiculo novo;1474;100<=X<500;<1;4;masculino cas/viu;nao;3.0;33;nenhum;proria;1;qualificado;1;1;0;1
10;existentes/pagos;qualificacao;894;"Desconhecido
";4<=X<7;4;feminino div/dep/cas;nao;3.0;40;nenhum;proria;1;qualificado;1;1;0;1
15;Critico-outros creditos;moveis;3343;"<100
";1<=X<4;4;masculino solteiro;nao;2.0;28;nenhum;de graca;1;qualificado;1;1;0;1
15;existentes/pagos;veiculo novo;3959;"<100
";1<=X<4;3;feminino div/dep/cas;nao;2.0;29;nenhum;proria;1;qualificado;1;1;0;0
9;existentes/pagos;veiculo novo;3577;100<=X<500;1<=X<4;1;masculino solteiro;sim;2.0;26;nenhum;alugada;1;qualificado;2;0;1;1
24;Critico-outros creditos;veiculo usado;5804;>=1000;1<=X<4;4;masculino solteiro;nao;2.0;27;nenhum;proria;2;qualificado;1;0;0;1
18;Atrasos anteriores;abrir negocio;2169;"<100
";1<=X<4;4;masculino cas/viu;nao;2.0;28;nenhum;proria;1;qualificado;1;1;0;0
24;existentes/pagos;reforma;2439;"<100
";<1;4;feminino div/dep/cas;nao;4.0;35;nenhum;proria;1;qualificado;1;1;0;0
27;Critico-outros creditos;moveis;4526;>=1000;<1;4;masculino solteiro;nao;2.0;32;loja;proria;2;nao qualificado;2;1;0;1
10;existentes/pagos;moveis;2210;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;25;banco;alugada;1;nao qualificado;1;0;0;0
15;existentes/pagos;moveis;2221;500<=X<1000;1<=X<4;2;feminino div/dep/cas;nao;4.0;20;nenhum;alugada;1;qualificado;1;0;0;1
18;existentes/pagos;reforma;2389;"<100
";<1;4;feminino div/dep/cas;nao;1.0;27;loja;proria;1;qualificado;1;0;0;1
12;Critico-outros creditos;moveis;3331;"<100
";>=7;2;masculino solteiro;nao;4.0;42;loja;proria;1;qualificado;1;0;0;1
36;existentes/pagos;abrir negocio;7409;"Desconhecido
";>=7;3;masculino solteiro;nao;2.0;37;nenhum;proria;2;qualificado;1;0;0;1
12;existentes/pagos;moveis;652;"<100
";>=7;4;feminino div/dep/cas;nao;4.0;24;nenhum;alugada;1;qualificado;1;0;0;1
36;Atrasos anteriores;moveis;7678;500<=X<1000;4<=X<7;2;feminino div/dep/cas;nao;4.0;40;nenhum;proria;2;qualificado;1;1;0;1
6;Critico-outros creditos;veiculo novo;1343;"<100
";>=7;1;masculino solteiro;nao;4.0;46;nenhum;proria;2;qualificado;2;0;1;1
24;Critico-outros creditos;abrir negocio;1382;100<=X<500;4<=X<7;4;masculino solteiro;nao;1.0;26;nenhum;proria;2;qualificado;1;1;0;1
15;existentes/pagos;quitar divida;874;"Desconhecido
";<1;4;feminino div/dep/cas;nao;1.0;24;nenhum;proria;1;qualificado;1;0;0;1
12;existentes/pagos;moveis;3590;"<100
";1<=X<4;2;masculino solteiro;co requerente;2.0;29;nenhum;proria;1;nao qualificado;2;0;0;1
11;Critico-outros creditos;veiculo novo;1322;>=1000;1<=X<4;4;feminino div/dep/cas;nao;4.0;40;nenhum;proria;2;qualificado;1;0;0;1
18;todos pagos;reforma;1940;"<100
";<1;3;masculino solteiro;co requerente;4.0;36;banco;de graca;1;altamente qualificado/empresario;1;1;0;1
36;existentes/pagos;reforma;3595;"<100
";>=7;4;masculino solteiro;nao;2.0;28;nenhum;proria;1;qualificado;1;0;0;1
9;existentes/pagos;veiculo novo;1422;"<100
";<1;3;masculino solteiro;nao;2.0;27;nenhum;de graca;1;altamente qualificado/empresario;1;1;0;0
30;Critico-outros creditos;reforma;6742;"Desconhecido
";4<=X<7;2;masculino solteiro;nao;3.0;36;nenhum;proria;2;qualificado;1;0;0;1
24;existentes/pagos;veiculo usado;7814;"<100
";4<=X<7;3;masculino solteiro;nao;3.0;38;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
24;existentes/pagos;veiculo usado;9277;"Desconhecido
";1<=X<4;2;maculino div/dep;nao;4.0;48;nenhum;de graca;1;qualificado;1;1;0;1
30;Critico-outros creditos;veiculo novo;2181;"Desconhecido
";>=7;4;masculino solteiro;nao;4.0;36;nenhum;proria;2;qualificado;1;0;0;1
18;Critico-outros creditos;reforma;1098;"<100
";Desempregado;4;feminino div/dep/cas;nao;4.0;65;nenhum;proria;2;desempregado;1;0;0;1
24;existentes/pagos;moveis;4057;"<100
";4<=X<7;3;maculino div/dep;nao;3.0;43;nenhum;proria;1;qualificado;1;1;0;0
12;existentes/pagos;educacao;795;"<100
";<1;4;feminino div/dep/cas;nao;4.0;53;nenhum;proria;1;qualificado;1;0;0;0
24;Critico-outros creditos;abrir negocio;2825;"Desconhecido
";4<=X<7;4;masculino solteiro;nao;3.0;34;nenhum;proria;2;qualificado;2;1;0;1
48;existentes/pagos;abrir negocio;15672;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;23;nenhum;proria;1;qualificado;1;1;0;0
36;Critico-outros creditos;veiculo novo;6614;"<100
";>=7;4;masculino solteiro;nao;4.0;34;nenhum;proria;2;altamente qualificado/empresario;1;1;0;1
28;todos pagos;veiculo usado;7824;"Desconhecido
";<1;3;masculino solteiro;sim;4.0;40;banco;alugada;2;qualificado;2;1;0;1
27;Critico-outros creditos;abrir negocio;2442;"<100
";>=7;4;masculino solteiro;nao;4.0;43;loja;proria;4;altamente qualificado/empresario;2;1;0;1
15;Critico-outros creditos;reforma;1829;"<100
";>=7;4;masculino solteiro;nao;4.0;46;nenhum;proria;2;qualificado;1;1;0;1
12;Critico-outros creditos;veiculo novo;2171;"<100
";1<=X<4;4;masculino solteiro;nao;4.0;38;banco;proria;2;nao qualificado;1;0;1;1
36;Critico-outros creditos;veiculo usado;5800;"<100
";1<=X<4;3;masculino solteiro;nao;4.0;34;nenhum;proria;2;qualificado;1;1;0;1
18;Critico-outros creditos;reforma;1169;"Desconhecido
";1<=X<4;4;masculino solteiro;nao;3.0;29;nenhum;proria;2;qualificado;1;1;0;1
21;existentes/pagos;reforma;2606;"<100
";<1;4;feminino div/dep/cas;nao;4.0;28;nenhum;alugada;1;altamente qualificado/empresario;1;1;0;1
12;Critico-outros creditos;moveis;1592;>=1000;4<=X<7;3;feminino div/dep/cas;nao;2.0;35;nenhum;proria;1;qualificado;1;0;1;1
15;existentes/pagos;moveis;2186;"Desconhecido
";4<=X<7;1;feminino div/dep/cas;nao;4.0;33;banco;alugada;1;nao qualificado;1;0;0;1
18;existentes/pagos;moveis;4153;"<100
";1<=X<4;2;masculino solteiro;co requerente;3.0;42;nenhum;proria;1;qualificado;1;0;0;0
16;Critico-outros creditos;veiculo novo;2625;"<100
";>=7;2;masculino solteiro;sim;4.0;43;banco;alugada;1;qualificado;1;1;0;0
20;Critico-outros creditos;veiculo novo;3485;"Desconhecido
";<1;2;maculino div/dep;nao;4.0;44;nenhum;proria;2;qualificado;1;1;0;1
36;Critico-outros creditos;veiculo usado;10477;"Desconhecido
";>=7;2;masculino solteiro;nao;4.0;42;nenhum;de graca;2;qualificado;1;0;0;1
15;existentes/pagos;reforma;1386;"Desconhecido
";1<=X<4;4;masculino cas/viu;nao;2.0;40;nenhum;alugada;1;qualificado;1;1;0;1
24;existentes/pagos;reforma;1278;"<100
";>=7;4;masculino solteiro;nao;1.0;36;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
12;existentes/pagos;reforma;1107;"<100
";1<=X<4;2;masculino solteiro;nao;2.0;20;nenhum;alugada;1;altamente qualificado/empresario;2;1;0;1
21;existentes/pagos;veiculo novo;3763;"Desconhecido
";4<=X<7;2;masculino solteiro;co requerente;2.0;24;nenhum;proria;1;nao qualificado;1;0;1;1
36;existentes/pagos;educacao;3711;"Desconhecido
";1<=X<4;2;masculino cas/viu;nao;2.0;27;nenhum;proria;1;qualificado;1;0;0;1
15;Atrasos anteriores;veiculo usado;3594;"<100
";<1;1;feminino div/dep/cas;nao;2.0;46;nenhum;proria;2;nao qualificado;1;0;0;1
9;existentes/pagos;veiculo novo;3195;"Desconhecido
";1<=X<4;1;feminino div/dep/cas;nao;2.0;33;nenhum;proria;1;nao qualificado;1;0;0;1
36;Atrasos anteriores;reforma;4454;"<100
";1<=X<4;4;feminino div/dep/cas;nao;4.0;34;nenhum;proria;2;qualificado;1;0;0;1
24;Critico-outros creditos;moveis;4736;"<100
";<1;2;feminino div/dep/cas;nao;4.0;25;banco;proria;1;nao qualificado;1;0;0;0
30;existentes/pagos;reforma;2991;"Desconhecido
";>=7;2;feminino div/dep/cas;nao;4.0;25;nenhum;proria;1;qualificado;1;0;0;1
11;existentes/pagos;abrir negocio;2142;>=1000;>=7;1;maculino div/dep;nao;2.0;28;nenhum;proria;1;qualificado;1;1;0;1
24;todos pagos;abrir negocio;3161;"<100
";1<=X<4;4;masculino solteiro;nao;2.0;31;nenhum;alugada;1;qualificado;1;1;0;0
48;sem creditos/todos pagos;outros;18424;"<100
";1<=X<4;1;feminino div/dep/cas;nao;2.0;32;banco;proria;1;altamente qualificado/empresario;1;1;1;0
10;existentes/pagos;veiculo usado;2848;100<=X<500;1<=X<4;1;masculino solteiro;co requerente;2.0;32;nenhum;proria;1;qualificado;2;0;0;1
6;existentes/pagos;veiculo novo;14896;"<100
";>=7;1;masculino solteiro;nao;4.0;68;banco;proria;1;altamente qualificado/empresario;1;1;0;0
24;existentes/pagos;moveis;2359;100<=X<500;Desempregado;1;maculino div/dep;nao;1.0;33;nenhum;proria;1;qualificado;1;0;0;0
24;existentes/pagos;moveis;3345;"<100
";>=7;4;masculino solteiro;nao;2.0;39;nenhum;alugada;1;altamente qualificado/empresario;1;1;0;0
18;Critico-outros creditos;moveis;1817;"<100
";1<=X<4;4;feminino div/dep/cas;nao;2.0;28;nenhum;proria;2;qualificado;1;0;0;1
48;Atrasos anteriores;reforma;12749;500<=X<1000;4<=X<7;4;masculino solteiro;nao;1.0;37;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
9;existentes/pagos;reforma;1366;"<100
";<1;3;feminino div/dep/cas;nao;4.0;22;nenhum;alugada;1;qualificado;1;0;0;0
12;existentes/pagos;veiculo novo;2002;"<100
";4<=X<7;3;masculino solteiro;nao;4.0;30;nenhum;alugada;1;qualificado;2;1;0;1
24;todos pagos;moveis;6872;"<100
";<1;2;maculino div/dep;nao;1.0;55;banco;proria;1;qualificado;1;1;0;0
12;todos pagos;veiculo novo;697;"<100
";<1;4;masculino solteiro;nao;2.0;46;banco;proria;2;qualificado;1;1;0;0
18;Critico-outros creditos;moveis;1049;"<100
";<1;4;feminino div/dep/cas;nao;4.0;21;nenhum;alugada;1;qualificado;1;0;0;1
48;existentes/pagos;veiculo usado;10297;"<100
";4<=X<7;4;masculino solteiro;nao;4.0;39;loja;de graca;3;qualificado;2;1;0;0
30;existentes/pagos;reforma;1867;"Desconhecido
";>=7;4;masculino solteiro;nao;4.0;58;nenhum;proria;1;qualificado;1;1;0;1
12;Atrasos anteriores;veiculo novo;1344;"<100
";1<=X<4;4;masculino solteiro;nao;2.0;43;nenhum;proria;2;nao qualificado;2;0;0;1
24;existentes/pagos;moveis;1747;"<100
";<1;4;masculino solteiro;co requerente;1.0;24;nenhum;proria;1;nao qualificado;1;0;1;1
9;existentes/pagos;reforma;1670;"<100
";<1;4;feminino div/dep/cas;nao;2.0;22;nenhum;proria;1;qualificado;1;1;0;0
9;Critico-outros creditos;veiculo novo;1224;"<100
";1<=X<4;3;masculino solteiro;nao;1.0;30;nenhum;proria;2;qualificado;1;0;0;1
12;Critico-outros creditos;reforma;522;500<=X<1000;>=7;4;masculino solteiro;nao;4.0;42;nenhum;proria;2;qualificado;2;1;0;1
12;existentes/pagos;reforma;1498;"<100
";1<=X<4;4;feminino div/dep/cas;nao;1.0;23;banco;proria;1;qualificado;1;0;0;1
30;Atrasos anteriores;reforma;1919;100<=X<500;<1;4;masculino solteiro;nao;3.0;30;loja;proria;2;altamente qualificado/empresario;1;0;0;0
9;existentes/pagos;reforma;745;"<100
";1<=X<4;3;feminino div/dep/cas;nao;2.0;28;nenhum;proria;1;nao qualificado;1;0;0;0
6;existentes/pagos;reforma;2063;"<100
";<1;4;masculino cas/viu;nao;3.0;30;nenhum;alugada;1;altamente qualificado/empresario;1;1;0;1
60;existentes/pagos;educacao;6288;"<100
";1<=X<4;4;masculino solteiro;nao;4.0;42;nenhum;de graca;1;qualificado;1;0;0;0
24;Critico-outros creditos;veiculo usado;6842;"Desconhecido
";1<=X<4;2;masculino solteiro;nao;4.0;46;nenhum;proria;2;altamente qualificado/empresario;2;1;0;1
12;existentes/pagos;veiculo novo;3527;"Desconhecido
";<1;2;masculino solteiro;nao;3.0;45;nenhum;proria;1;altamente qualificado/empresario;2;1;0;1
10;existentes/pagos;veiculo novo;1546;"<100
";1<=X<4;3;masculino solteiro;nao;2.0;31;nenhum;proria;1;nao qualificado;2;0;1;1
24;existentes/pagos;moveis;929;"Desconhecido
";4<=X<7;4;masculino solteiro;nao;2.0;31;loja;proria;1;qualificado;1;1;0;1
4;Critico-outros creditos;veiculo novo;1455;"<100
";4<=X<7;2;masculino solteiro;nao;1.0;42;nenhum;proria;3;nao qualificado;2;0;0;1
48;sem creditos/todos pagos;veiculo novo;8358;500<=X<1000;<1;1;feminino div/dep/cas;nao;1.0;30;nenhum;proria;2;qualificado;1;0;0;1
24;todos pagos;moveis;3349;500<=X<1000;<1;4;masculino solteiro;nao;4.0;30;nenhum;de graca;1;qualificado;2;1;0;0
12;existentes/pagos;veiculo novo;2859;"Desconhecido
";Desempregado;4;masculino solteiro;nao;4.0;38;nenhum;proria;1;altamente qualificado/empresario;1;1;0;1
18;existentes/pagos;moveis;1533;"<100
";<1;4;masculino cas/viu;co requerente;1.0;43;nenhum;proria;1;nao qualificado;2;0;0;0
24;existentes/pagos;reforma;3621;100<=X<500;>=7;2;masculino solteiro;nao;4.0;31;nenhum;proria;2;qualificado;1;0;0;0
18;Critico-outros creditos;abrir negocio;3590;"<100
";Desempregado;3;masculino cas/viu;nao;3.0;40;nenhum;proria;3;desempregado;2;1;0;1
36;Atrasos anteriores;abrir negocio;2145;"<100
";4<=X<7;2;masculino solteiro;nao;1.0;24;nenhum;proria;2;qualificado;1;1;0;0
24;existentes/pagos;veiculo usado;4113;500<=X<1000;<1;3;feminino div/dep/cas;nao;4.0;28;nenhum;alugada;1;qualificado;1;0;0;0
36;existentes/pagos;moveis;10974;"<100
";Desempregado;4;feminino div/dep/cas;nao;2.0;26;nenhum;proria;2;altamente qualificado/empresario;1;1;0;0
12;existentes/pagos;veiculo novo;1893;"<100
";1<=X<4;4;feminino div/dep/cas;sim;4.0;29;nenhum;proria;1;qualificado;1;1;0;1
24;Critico-outros creditos;reforma;1231;>=1000;>=7;4;feminino div/dep/cas;nao;4.0;57;nenhum;alugada;2;altamente qualificado/empresario;1;1;0;1
30;Critico-outros creditos;reforma;3656;"Desconhecido
";>=7;4;masculino solteiro;nao;4.0;49;loja;proria;2;nao qualificado;1;0;0;1
9;Critico-outros creditos;reforma;1154;"<100
";>=7;2;masculino solteiro;nao;4.0;37;nenhum;proria;3;nao qualificado;1;0;0;1
28;existentes/pagos;veiculo novo;4006;"<100
";1<=X<4;3;masculino solteiro;nao;2.0;45;nenhum;proria;1;nao qualificado;1;0;0;0
6;Critico-outros creditos;reforma;1740;"<100
";>=7;2;masculino cas/viu;nao;2.0;30;nenhum;alugada;2;qualificado;1;0;0;1
21;Atrasos anteriores;veiculo novo;2353;"<100
";1<=X<4;1;maculino div/dep;nao;4.0;47;nenhum;proria;2;qualificado;1;0;0;1
15;existentes/pagos;veiculo novo;3556;"Desconhecido
";1<=X<4;3;masculino solteiro;nao;2.0;29;nenhum;proria;1;qualificado;1;0;0;1
24;existentes/pagos;reforma;2397;500<=X<1000;>=7;3;masculino solteiro;nao;2.0;35;banco;proria;2;qualificado;1;1;0;0
6;existentes/pagos;reforma casa;454;"<100
";<1;3;masculino cas/viu;nao;1.0;22;nenhum;proria;1;nao qualificado;1;0;0;1
